"year","month","day","hour","windspeed_10m","temperature","radiation_direct_horizontal","radiation_diffuse_horizontal","load_entsoe_power_statistics","load_entsoe_transparency","solar_generation_actual","wind_onshore_generation_actual"
2015,7,3,3,1.78,16.799,3.47991024069e-05,0.000765200897593,6809,5560,3,523
2015,7,3,4,1.84,16.566,8.56736490411,19.7194350959,8085,6659,34,452
2015,7,3,5,1.91,18.261,84.3780487786,65.6850512214,8948,7481,110,344
2015,7,3,6,2.01,20.575,227.745621768,83.064178232,9298,8077,204,348
2015,7,3,7,2.31,23.188,387.647854602,91.2276453985,9438,8212,304,380
2015,7,3,8,2.46,25.227,532.979761566,99.172438434,9588,8149,391,332
2015,7,3,9,2.47,26.423,640.811026011,110.144973989,9497,8058,446,236
2015,7,3,10,2.48,27.321,719.139674438,118.253625562,9225,7948,472,166
2015,7,3,11,2.45,27.964,743.151827047,128.567772953,9065,7891,476,119
2015,7,3,12,2.37,28.478,735.122798741,132.742901259,8892,7647,457,90
2015,7,3,13,2.27,28.775,691.978523881,131.361076119,8762,7709,414,80
2015,7,3,14,2.18,28.769,607.790026441,127.888073559,8713,7551,351,108
2015,7,3,15,2.09,28.47,486.055452167,123.927247833,8716,7614,269,114
2015,7,3,16,2.02,27.996,338.797292177,118.652307823,8559,7431,172,136
2015,7,3,17,1.98,27.572,188.560704658,107.227895342,8038,7088,78,182
2015,7,3,18,1.83,25.783,61.5955182119,79.5599817881,7783,6780,21,231
2015,7,3,19,1.91,22.633,5.34680282973,22.6059971703,7606,6566,1,301
2015,7,3,20,2.29,20.795,0.00253386770042,0.0362661322996,7336,6408,0,315
2015,7,3,21,2.4,19.776,0,0,6762,5957,0,344
2015,7,3,22,2.39,18.969,0,0,6310,5574,0,375
2015,7,3,23,2.35,18.378,0,0,5985,5292,0,302
2015,7,4,0,2.31,17.894,0,0,5773,5177,0,202
2015,7,4,1,2.28,17.455,0,0,5565,5008,0,163
2015,7,4,2,2.24,17.101,0,0,5538,4984,0,169
2015,7,4,3,2.21,16.805,2.26298450004e-05,0.000477370155,5798,5130,3,161
2015,7,4,4,2.12,16.865,7.31648059865,19.2376194014,6374,5493,33,158
2015,7,4,5,2,18.822,74.3414748835,68.4796251165,6984,6075,110,119
2015,7,4,6,2.25,21.231,215.891063728,87.0386362717,7509,6379,203,80
2015,7,4,7,2.66,23.807,377.928099959,93.7773000409,7735,6701,303,113
2015,7,4,8,2.78,25.815,528.765586422,99.0116135779,7856,6841,390,176
2015,7,4,9,2.85,27.043,654.394798905,103.234801095,7847,6851,449,203
2015,7,4,10,2.78,27.911,756.982870841,102.534129159,7554,6687,477,130
2015,7,4,11,2.61,28.704,808.174362477,103.127037523,7395,6542,484,68
2015,7,4,12,2.4,29.256,810.351661986,103.344638014,7290,6431,468,48
2015,7,4,13,2.18,29.542,758.746160732,104.287239268,7282,6367,426,38
2015,7,4,14,1.97,29.548,663.122430823,104.403969177,7275,6324,357,28
2015,7,4,15,1.82,29.265,530.942391499,103.579708501,7293,6381,270,23
2015,7,4,16,1.76,28.744,377.252710553,100.348989447,7076,6282,173,27
2015,7,4,17,1.67,28.316,215.840697693,93.4337023069,6878,6210,80,40
2015,7,4,18,1.49,26.604,78.3041636985,72.6483363015,6667,6065,21,60
2015,7,4,19,1.74,23.424,7.02915798232,22.7206420177,6667,5973,1,135
2015,7,4,20,1.99,21.735,0.00278663657307,0.0343133634269,6454,5929,0,183
2015,7,4,21,2.1,20.707,0,0,5979,5402,0,225
2015,7,4,22,2.2,19.865,0,0,5705,5099,0,239
2015,7,4,23,2.25,19.228,0,0,5344,4829,0,158
2015,7,5,0,2.26,18.754,0,0,5238,4785,0,76
2015,7,5,1,2.24,18.457,0,0,5090,4591,0,45
2015,7,5,2,2.18,18.307,0,0,4973,4534,0,39
2015,7,5,3,2.08,18.247,7.96928541143e-06,0.000192030714589,5037,4596,2,31
2015,7,5,4,1.98,18.307,8.39216371781,18.9019362822,5374,4815,33,22
2015,7,5,5,1.62,20.009,83.4744458993,64.4120541007,5844,5235,111,13
2015,7,5,6,1.57,22.603,228.098174571,81.1566254292,6274,5537,206,4
2015,7,5,7,1.1,25.269,384.846683906,90.2147160936,6531,5837,308,2
2015,7,5,8,1.21,27.719,535.335515297,95.8431847032,6730,5989,397,4
2015,7,5,9,1.29,29.156,668.059466786,98.1238332141,6841,6176,453,26
2015,7,5,10,1.32,30.262,758.829447456,101.178552544,6636,5945,481,41
2015,7,5,11,1.32,30.912,810.636294309,101.929705691,6511,5856,486,43
2015,7,5,12,1.31,31.405,811.073420315,102.422279685,6388,5775,467,24
2015,7,5,13,1.25,31.71,770.713863695,99.8603363046,6402,5744,426,15
2015,7,5,14,1.17,31.748,675.667446997,99.3631530026,6475,5797,358,15
2015,7,5,15,1.12,31.501,540.559140522,99.3992594784,6681,5985,268,19
2015,7,5,16,1.11,31.367,379.518739983,98.7277600169,6801,6113,171,31
2015,7,5,17,1.21,30.998,216.714951056,92.6727489443,6779,6097,78,81
2015,7,5,18,1.36,28.17,73.8199738659,73.7616261341,6793,6099,20,275
2015,7,5,19,2.02,24.277,5.90475436303,22.065445637,6912,5925,1,607
2015,7,5,20,2.52,22.093,0.00155607790269,0.0254439220973,6725,5781,0,879
2015,7,5,21,2.7,20.873,0,0,6197,5556,0,709
2015,7,5,22,2.74,19.972,0,0,5842,5120,0,504
2015,7,5,23,2.74,19.385,0,0,5610,4878,0,342
2015,7,6,0,2.67,19.009,0,0,5522,4865,0,234
2015,7,6,1,2.56,18.786,0,0,5402,4834,0,178
2015,7,6,2,2.44,18.689,0,0,5682,5020,0,149
2015,7,6,3,2.35,18.627,2.38130218265e-06,9.76186978173e-05,6551,5530,2,205
2015,7,6,4,2.22,18.881,2.76168895654,18.6050110435,7978,6706,29,199
2015,7,6,5,2.1,20.491,18.3671041891,82.0316958109,9030,7581,97,159
2015,7,6,6,2.26,21.986,50.9430986244,153.282601376,9454,8095,178,136
2015,7,6,7,2.49,23.605,82.6938341145,219.164865886,9626,8141,268,221
2015,7,6,8,3.03,25.045,104.400785361,279.688614639,9881,8126,341,640
2015,7,6,9,3.32,25.689,93.0135991168,323.823600883,9944,7946,390,811
2015,7,6,10,3.46,26.178,85.527907844,350.458892156,9716,7904,384,697
2015,7,6,11,3.67,26.97,125.91226235,380.49913765,9692,7833,371,882
2015,7,6,12,3.81,27.804,180.704741038,380.466558962,9567,7773,359,786
2015,7,6,13,3.73,28.375,209.026772763,355.020627237,9364,7719,331,759
2015,7,6,14,3.61,28.723,229.72637107,311.20712893,9280,7803,287,628
2015,7,6,15,3.46,28.83,226.165313929,255.949986071,9251,7881,226,655
2015,7,6,16,3.17,28.562,190.862259584,198.914740416,9001,8005,149,488
2015,7,6,17,2.65,27.791,116.284159104,147.641940896,8575,7703,70,370
2015,7,6,18,1.75,26.259,39.0181457045,90.5494542955,8222,7367,19,338
2015,7,6,19,1.5,23.884,3.23186545689,21.7418345431,8011,7007,1,393
2015,7,6,20,1.53,22.682,0.00126632745485,0.0253336725451,7585,6799,0,380
2015,7,6,21,1.41,22.105,0,0,6975,6167,0,341
2015,7,6,22,1.42,21.486,0,0,6640,5957,0,217
2015,7,6,23,1.48,20.872,0,0,6338,5588,0,147
2015,7,7,0,1.57,20.294,0,0,6162,5432,0,148
2015,7,7,1,1.64,19.742,0,0,6112,5315,0,98
2015,7,7,2,1.64,19.268,0,0,6205,5389,0,81
2015,7,7,3,1.62,18.808,6.41153116658e-06,9.35884688334e-05,6981,5895,2,70
2015,7,7,4,1.5,18.673,4.65575239618,18.6451476038,8345,6958,31,47
2015,7,7,5,1.37,20.152,54.2216807648,78.3345192352,9271,7987,106,19
2015,7,7,6,1.2,22.074,165.661353701,114.915046299,9554,8373,198,8
2015,7,7,7,1.81,24.714,295.275119259,138.141280741,9750,8506,296,6
2015,7,7,8,2.04,26.958,410.65979966,159.73150034,9973,8590,383,10
2015,7,7,9,2.13,28.566,485.573397004,186.006502996,9988,8499,439,58
2015,7,7,10,2.25,29.861,526.821103642,211.141996358,9713,8184,458,102
2015,7,7,11,2.39,30.79,509.650163246,242.094436754,9707,8055,453,103
2015,7,7,12,2.52,31.585,437.92911899,275.37548101,9507,7855,425,107
2015,7,7,13,2.64,31.981,340.228190083,296.775809917,9405,7821,381,145
2015,7,7,14,2.75,32.092,248.819806785,293.352693215,9334,7706,326,163
2015,7,7,15,2.81,31.935,164.503116507,265.859483493,9330,7764,247,226
2015,7,7,16,2.86,31.274,102.288053683,216.521446317,9091,7638,157,333
2015,7,7,17,2.7,30.103,54.6128379283,153.931662072,8634,7229,68,403
2015,7,7,18,1.95,27.94,19.5126954337,84.5831045663,8309,6725,16,735
2015,7,7,19,2.17,25.174,1.88727643834,18.5267235617,8114,6470,1,1083
2015,7,7,20,2.59,23.68,0.000413272781911,0.0134867272181,7614,6147,0,1126
2015,7,7,21,2.94,23.089,0,0,7030,5536,0,1119
2015,7,7,22,2.99,22.564,0,0,6689,5158,0,1229
2015,7,7,23,3,22.112,0,0,6377,5015,0,1143
2015,7,8,0,3.08,21.641,0,0,6262,4886,0,1015
2015,7,8,1,3.24,21.018,0,0,6249,4570,0,1166
2015,7,8,2,3.14,20.395,0,0,6381,4896,0,854
2015,7,8,3,2.78,19.874,0,0,7121,5524,1,451
2015,7,8,4,2.78,19.759,0.925106735959,14.564693264,8384,6657,20,429
2015,7,8,5,2.91,20.459,5.93187838304,68.844521617,9325,7658,73,244
2015,7,8,6,3.2,21.2,17.4509302487,139.518069751,9638,8309,130,120
2015,7,8,7,3.72,22.207,38.5654875344,215.790012466,9801,8275,193,238
2015,7,8,8,4,23.233,73.8088301139,288.514069886,10001,8526,256,630
2015,7,8,9,3.85,24.131,110.859411593,343.143488407,10017,8483,288,801
2015,7,8,10,3.57,24.691,148.518503874,381.038196126,9607,8530,296,668
2015,7,8,11,3.4,24.899,156.757184115,403.313015885,9719,8440,283,480
2015,7,8,12,3.44,24.583,94.6586453445,393.606554655,9732,7994,238,861
2015,7,8,13,3.57,23.844,54.5223545504,351.71834545,9550,8014,200,888
2015,7,8,14,3.95,22.845,38.2839641626,306.358235837,9337,8019,176,332
2015,7,8,15,4.64,21.518,26.3816253128,250.774374687,9223,7601,129,726
2015,7,8,16,5.06,19.959,17.0358910138,190.323908986,9010,7693,79,816
2015,7,8,17,4.2,18.478,7.7075617978,118.908738202,8426,7626,42,751
2015,7,8,18,3.47,16.922,2.77578849836,58.5371115016,8090,7093,16,851
2015,7,8,19,3.04,15.651,0.405600850535,12.4088991495,7554,6832,2,635
